start,len,base,thread,bits,spec,ours,theirs,ours_ok,theirs_ok,agree
0,2,0x00000000,24,0x01234567,0x00000003,0x00000003,0x00000003,1,1,1
0,2,0x00000000,25,0x89abcdef,0x00000003,0x00000003,0x00000003,1,1,1
0,2,0x00000000,26,0xfedcba98,0x00000000,0x00000000,0x00000000,1,1,1
0,2,0x00000000,27,0x76543210,0x00000000,0x00000000,0x00000000,1,1,1
0,2,0x00000000,28,0x3fffffff,0x00000003,0x00000003,0x00000003,1,1,1
0,2,0x00000000,29,0xc0000000,0x00000000,0x00000000,0x00000000,1,1,1
0,2,0x00000000,30,0x20202020,0x00000000,0x00000000,0x00000000,1,1,1
0,2,0x00000000,31,0xa5a5a5a5,0x00000001,0x00000001,0x00000001,1,1,1
0,2,0xffffffff,0,0x00000000,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,1,0xffffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,2,0xffffffff,2,0xaaaaaaaa,0xfffffffe,0xfffffffe,0xfffffffe,1,1,1
0,2,0xffffffff,3,0x55555555,0xfffffffd,0xfffffffd,0xfffffffd,1,1,1
0,2,0xffffffff,4,0x80000000,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,5,0x7fffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,2,0xffffffff,6,0x00000001,0xfffffffd,0xfffffffd,0xfffffffd,1,1,1
0,2,0xffffffff,7,0xfffffffe,0xfffffffe,0xfffffffe,0xfffffffe,1,1,1
0,2,0xffffffff,8,0xdeadbeef,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,2,0xffffffff,9,0xcafebabe,0xfffffffe,0xfffffffe,0xfffffffe,1,1,1
0,2,0xffffffff,10,0x12345678,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,11,0x87654321,0xfffffffd,0xfffffffd,0xfffffffd,1,1,1
0,2,0xffffffff,12,0x000000ff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,2,0xffffffff,13,0xff000000,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,14,0x0f0f0f0f,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,2,0xffffffff,15,0xf0f0f0f0,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,16,0x00ff00ff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,2,0xffffffff,17,0xff00ff00,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,18,0x33333333,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,2,0xffffffff,19,0xcccccccc,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,20,0x00000100,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,21,0x00000400,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,22,0x40000000,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,23,0x20000000,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,24,0x01234567,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,2,0xffffffff,25,0x89abcdef,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,2,0xffffffff,26,0xfedcba98,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,27,0x76543210,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,28,0x3fffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,2,0xffffffff,29,0xc0000000,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,30,0x20202020,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,2,0xffffffff,31,0xa5a5a5a5,0xfffffffd,0xfffffffd,0xfffffffd,1,1,1
0,2,0xaaaaaaaa,0,0x00000000,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,1,0xffffffff,0xaaaaaaab,0xaaaaaaab,0xaaaaaaab,1,1,1
0,2,0xaaaaaaaa,2,0xaaaaaaaa,0xaaaaaaaa,0xaaaaaaaa,0xaaaaaaaa,1,1,1
0,2,0xaaaaaaaa,3,0x55555555,0xaaaaaaa9,0xaaaaaaa9,0xaaaaaaa9,1,1,1
0,2,0xaaaaaaaa,4,0x80000000,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,5,0x7fffffff,0xaaaaaaab,0xaaaaaaab,0xaaaaaaab,1,1,1
0,2,0xaaaaaaaa,6,0x00000001,0xaaaaaaa9,0xaaaaaaa9,0xaaaaaaa9,1,1,1
0,2,0xaaaaaaaa,7,0xfffffffe,0xaaaaaaaa,0xaaaaaaaa,0xaaaaaaaa,1,1,1
0,2,0xaaaaaaaa,8,0xdeadbeef,0xaaaaaaab,0xaaaaaaab,0xaaaaaaab,1,1,1
0,2,0xaaaaaaaa,9,0xcafebabe,0xaaaaaaaa,0xaaaaaaaa,0xaaaaaaaa,1,1,1
0,2,0xaaaaaaaa,10,0x12345678,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,11,0x87654321,0xaaaaaaa9,0xaaaaaaa9,0xaaaaaaa9,1,1,1
0,2,0xaaaaaaaa,12,0x000000ff,0xaaaaaaab,0xaaaaaaab,0xaaaaaaab,1,1,1
0,2,0xaaaaaaaa,13,0xff000000,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,14,0x0f0f0f0f,0xaaaaaaab,0xaaaaaaab,0xaaaaaaab,1,1,1
0,2,0xaaaaaaaa,15,0xf0f0f0f0,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,16,0x00ff00ff,0xaaaaaaab,0xaaaaaaab,0xaaaaaaab,1,1,1
0,2,0xaaaaaaaa,17,0xff00ff00,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,18,0x33333333,0xaaaaaaab,0xaaaaaaab,0xaaaaaaab,1,1,1
0,2,0xaaaaaaaa,19,0xcccccccc,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,20,0x00000100,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,21,0x00000400,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,22,0x40000000,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,23,0x20000000,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,24,0x01234567,0xaaaaaaab,0xaaaaaaab,0xaaaaaaab,1,1,1
0,2,0xaaaaaaaa,25,0x89abcdef,0xaaaaaaab,0xaaaaaaab,0xaaaaaaab,1,1,1
0,2,0xaaaaaaaa,26,0xfedcba98,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,27,0x76543210,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,28,0x3fffffff,0xaaaaaaab,0xaaaaaaab,0xaaaaaaab,1,1,1
0,2,0xaaaaaaaa,29,0xc0000000,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,30,0x20202020,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,2,0xaaaaaaaa,31,0xa5a5a5a5,0xaaaaaaa9,0xaaaaaaa9,0xaaaaaaa9,1,1,1
0,2,0x12345678,0,0x00000000,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,1,0xffffffff,0x1234567b,0x1234567b,0x1234567b,1,1,1
0,2,0x12345678,2,0xaaaaaaaa,0x1234567a,0x1234567a,0x1234567a,1,1,1
0,2,0x12345678,3,0x55555555,0x12345679,0x12345679,0x12345679,1,1,1
0,2,0x12345678,4,0x80000000,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,5,0x7fffffff,0x1234567b,0x1234567b,0x1234567b,1,1,1
0,2,0x12345678,6,0x00000001,0x12345679,0x12345679,0x12345679,1,1,1
0,2,0x12345678,7,0xfffffffe,0x1234567a,0x1234567a,0x1234567a,1,1,1
0,2,0x12345678,8,0xdeadbeef,0x1234567b,0x1234567b,0x1234567b,1,1,1
0,2,0x12345678,9,0xcafebabe,0x1234567a,0x1234567a,0x1234567a,1,1,1
0,2,0x12345678,10,0x12345678,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,11,0x87654321,0x12345679,0x12345679,0x12345679,1,1,1
0,2,0x12345678,12,0x000000ff,0x1234567b,0x1234567b,0x1234567b,1,1,1
0,2,0x12345678,13,0xff000000,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,14,0x0f0f0f0f,0x1234567b,0x1234567b,0x1234567b,1,1,1
0,2,0x12345678,15,0xf0f0f0f0,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,16,0x00ff00ff,0x1234567b,0x1234567b,0x1234567b,1,1,1
0,2,0x12345678,17,0xff00ff00,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,18,0x33333333,0x1234567b,0x1234567b,0x1234567b,1,1,1
0,2,0x12345678,19,0xcccccccc,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,20,0x00000100,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,21,0x00000400,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,22,0x40000000,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,23,0x20000000,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,24,0x01234567,0x1234567b,0x1234567b,0x1234567b,1,1,1
0,2,0x12345678,25,0x89abcdef,0x1234567b,0x1234567b,0x1234567b,1,1,1
0,2,0x12345678,26,0xfedcba98,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,27,0x76543210,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,28,0x3fffffff,0x1234567b,0x1234567b,0x1234567b,1,1,1
0,2,0x12345678,29,0xc0000000,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,30,0x20202020,0x12345678,0x12345678,0x12345678,1,1,1
0,2,0x12345678,31,0xa5a5a5a5,0x12345679,0x12345679,0x12345679,1,1,1
0,4,0x00000000,0,0x00000000,0x00000000,0x00000000,0x00000000,1,1,1
0,4,0x00000000,1,0xffffffff,0x0000000f,0x0000000f,0x0000000f,1,1,1
0,4,0x00000000,2,0xaaaaaaaa,0x0000000a,0x0000000a,0x0000000a,1,1,1
0,4,0x00000000,3,0x55555555,0x00000005,0x00000005,0x00000005,1,1,1
0,4,0x00000000,4,0x80000000,0x00000000,0x00000000,0x00000000,1,1,1
0,4,0x00000000,5,0x7fffffff,0x0000000f,0x0000000f,0x0000000f,1,1,1
0,4,0x00000000,6,0x00000001,0x00000001,0x00000001,0x00000001,1,1,1
0,4,0x00000000,7,0xfffffffe,0x0000000e,0x0000000e,0x0000000e,1,1,1
0,4,0x00000000,8,0xdeadbeef,0x0000000f,0x0000000f,0x0000000f,1,1,1
0,4,0x00000000,9,0xcafebabe,0x0000000e,0x0000000e,0x0000000e,1,1,1
0,4,0x00000000,10,0x12345678,0x00000008,0x00000008,0x00000008,1,1,1
0,4,0x00000000,11,0x87654321,0x00000001,0x00000001,0x00000001,1,1,1
0,4,0x00000000,12,0x000000ff,0x0000000f,0x0000000f,0x0000000f,1,1,1
0,4,0x00000000,13,0xff000000,0x00000000,0x00000000,0x00000000,1,1,1
0,4,0x00000000,14,0x0f0f0f0f,0x0000000f,0x0000000f,0x0000000f,1,1,1
0,4,0x00000000,15,0xf0f0f0f0,0x00000000,0x00000000,0x00000000,1,1,1
0,4,0x00000000,16,0x00ff00ff,0x0000000f,0x0000000f,0x0000000f,1,1,1
0,4,0x00000000,17,0xff00ff00,0x00000000,0x00000000,0x00000000,1,1,1
0,4,0x00000000,18,0x33333333,0x00000003,0x00000003,0x00000003,1,1,1
0,4,0x00000000,19,0xcccccccc,0x0000000c,0x0000000c,0x0000000c,1,1,1
0,4,0x00000000,20,0x00000100,0x00000000,0x00000000,0x00000000,1,1,1
0,4,0x00000000,21,0x00000400,0x00000000,0x00000000,0x00000000,1,1,1
0,4,0x00000000,22,0x40000000,0x00000000,0x00000000,0x00000000,1,1,1
0,4,0x00000000,23,0x20000000,0x00000000,0x00000000,0x00000000,1,1,1
0,4,0x00000000,24,0x01234567,0x00000007,0x00000007,0x00000007,1,1,1
0,4,0x00000000,25,0x89abcdef,0x0000000f,0x0000000f,0x0000000f,1,1,1
0,4,0x00000000,26,0xfedcba98,0x00000008,0x00000008,0x00000008,1,1,1
0,4,0x00000000,27,0x76543210,0x00000000,0x00000000,0x00000000,1,1,1
0,4,0x00000000,28,0x3fffffff,0x0000000f,0x0000000f,0x0000000f,1,1,1
0,4,0x00000000,29,0xc0000000,0x00000000,0x00000000,0x00000000,1,1,1
0,4,0x00000000,30,0x20202020,0x00000000,0x00000000,0x00000000,1,1,1
0,4,0x00000000,31,0xa5a5a5a5,0x00000005,0x00000005,0x00000005,1,1,1
0,4,0xffffffff,0,0x00000000,0xfffffff0,0xfffffff0,0xfffffff0,1,1,1
0,4,0xffffffff,1,0xffffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,4,0xffffffff,2,0xaaaaaaaa,0xfffffffa,0xfffffffa,0xfffffffa,1,1,1
0,4,0xffffffff,3,0x55555555,0xfffffff5,0xfffffff5,0xfffffff5,1,1,1
0,4,0xffffffff,4,0x80000000,0xfffffff0,0xfffffff0,0xfffffff0,1,1,1
0,4,0xffffffff,5,0x7fffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,4,0xffffffff,6,0x00000001,0xfffffff1,0xfffffff1,0xfffffff1,1,1,1
0,4,0xffffffff,7,0xfffffffe,0xfffffffe,0xfffffffe,0xfffffffe,1,1,1
0,4,0xffffffff,8,0xdeadbeef,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,4,0xffffffff,9,0xcafebabe,0xfffffffe,0xfffffffe,0xfffffffe,1,1,1
0,4,0xffffffff,10,0x12345678,0xfffffff8,0xfffffff8,0xfffffff8,1,1,1
0,4,0xffffffff,11,0x87654321,0xfffffff1,0xfffffff1,0xfffffff1,1,1,1
0,4,0xffffffff,12,0x000000ff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,4,0xffffffff,13,0xff000000,0xfffffff0,0xfffffff0,0xfffffff0,1,1,1
0,4,0xffffffff,14,0x0f0f0f0f,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,4,0xffffffff,15,0xf0f0f0f0,0xfffffff0,0xfffffff0,0xfffffff0,1,1,1
0,4,0xffffffff,16,0x00ff00ff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,4,0xffffffff,17,0xff00ff00,0xfffffff0,0xfffffff0,0xfffffff0,1,1,1
0,4,0xffffffff,18,0x33333333,0xfffffff3,0xfffffff3,0xfffffff3,1,1,1
0,4,0xffffffff,19,0xcccccccc,0xfffffffc,0xfffffffc,0xfffffffc,1,1,1
0,4,0xffffffff,20,0x00000100,0xfffffff0,0xfffffff0,0xfffffff0,1,1,1
0,4,0xffffffff,21,0x00000400,0xfffffff0,0xfffffff0,0xfffffff0,1,1,1
0,4,0xffffffff,22,0x40000000,0xfffffff0,0xfffffff0,0xfffffff0,1,1,1
0,4,0xffffffff,23,0x20000000,0xfffffff0,0xfffffff0,0xfffffff0,1,1,1
0,4,0xffffffff,24,0x01234567,0xfffffff7,0xfffffff7,0xfffffff7,1,1,1
0,4,0xffffffff,25,0x89abcdef,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,4,0xffffffff,26,0xfedcba98,0xfffffff8,0xfffffff8,0xfffffff8,1,1,1
0,4,0xffffffff,27,0x76543210,0xfffffff0,0xfffffff0,0xfffffff0,1,1,1
0,4,0xffffffff,28,0x3fffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,4,0xffffffff,29,0xc0000000,0xfffffff0,0xfffffff0,0xfffffff0,1,1,1
0,4,0xffffffff,30,0x20202020,0xfffffff0,0xfffffff0,0xfffffff0,1,1,1
0,4,0xffffffff,31,0xa5a5a5a5,0xfffffff5,0xfffffff5,0xfffffff5,1,1,1
0,4,0xaaaaaaaa,0,0x00000000,0xaaaaaaa0,0xaaaaaaa0,0xaaaaaaa0,1,1,1
0,4,0xaaaaaaaa,1,0xffffffff,0xaaaaaaaf,0xaaaaaaaf,0xaaaaaaaf,1,1,1
0,4,0xaaaaaaaa,2,0xaaaaaaaa,0xaaaaaaaa,0xaaaaaaaa,0xaaaaaaaa,1,1,1
0,4,0xaaaaaaaa,3,0x55555555,0xaaaaaaa5,0xaaaaaaa5,0xaaaaaaa5,1,1,1
0,4,0xaaaaaaaa,4,0x80000000,0xaaaaaaa0,0xaaaaaaa0,0xaaaaaaa0,1,1,1
0,4,0xaaaaaaaa,5,0x7fffffff,0xaaaaaaaf,0xaaaaaaaf,0xaaaaaaaf,1,1,1
0,4,0xaaaaaaaa,6,0x00000001,0xaaaaaaa1,0xaaaaaaa1,0xaaaaaaa1,1,1,1
0,4,0xaaaaaaaa,7,0xfffffffe,0xaaaaaaae,0xaaaaaaae,0xaaaaaaae,1,1,1
0,4,0xaaaaaaaa,8,0xdeadbeef,0xaaaaaaaf,0xaaaaaaaf,0xaaaaaaaf,1,1,1
0,4,0xaaaaaaaa,9,0xcafebabe,0xaaaaaaae,0xaaaaaaae,0xaaaaaaae,1,1,1
0,4,0xaaaaaaaa,10,0x12345678,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,4,0xaaaaaaaa,11,0x87654321,0xaaaaaaa1,0xaaaaaaa1,0xaaaaaaa1,1,1,1
0,4,0xaaaaaaaa,12,0x000000ff,0xaaaaaaaf,0xaaaaaaaf,0xaaaaaaaf,1,1,1
0,4,0xaaaaaaaa,13,0xff000000,0xaaaaaaa0,0xaaaaaaa0,0xaaaaaaa0,1,1,1
0,4,0xaaaaaaaa,14,0x0f0f0f0f,0xaaaaaaaf,0xaaaaaaaf,0xaaaaaaaf,1,1,1
0,4,0xaaaaaaaa,15,0xf0f0f0f0,0xaaaaaaa0,0xaaaaaaa0,0xaaaaaaa0,1,1,1
0,4,0xaaaaaaaa,16,0x00ff00ff,0xaaaaaaaf,0xaaaaaaaf,0xaaaaaaaf,1,1,1
0,4,0xaaaaaaaa,17,0xff00ff00,0xaaaaaaa0,0xaaaaaaa0,0xaaaaaaa0,1,1,1
0,4,0xaaaaaaaa,18,0x33333333,0xaaaaaaa3,0xaaaaaaa3,0xaaaaaaa3,1,1,1
0,4,0xaaaaaaaa,19,0xcccccccc,0xaaaaaaac,0xaaaaaaac,0xaaaaaaac,1,1,1
0,4,0xaaaaaaaa,20,0x00000100,0xaaaaaaa0,0xaaaaaaa0,0xaaaaaaa0,1,1,1
0,4,0xaaaaaaaa,21,0x00000400,0xaaaaaaa0,0xaaaaaaa0,0xaaaaaaa0,1,1,1
0,4,0xaaaaaaaa,22,0x40000000,0xaaaaaaa0,0xaaaaaaa0,0xaaaaaaa0,1,1,1
0,4,0xaaaaaaaa,23,0x20000000,0xaaaaaaa0,0xaaaaaaa0,0xaaaaaaa0,1,1,1
0,4,0xaaaaaaaa,24,0x01234567,0xaaaaaaa7,0xaaaaaaa7,0xaaaaaaa7,1,1,1
0,4,0xaaaaaaaa,25,0x89abcdef,0xaaaaaaaf,0xaaaaaaaf,0xaaaaaaaf,1,1,1
0,4,0xaaaaaaaa,26,0xfedcba98,0xaaaaaaa8,0xaaaaaaa8,0xaaaaaaa8,1,1,1
0,4,0xaaaaaaaa,27,0x76543210,0xaaaaaaa0,0xaaaaaaa0,0xaaaaaaa0,1,1,1
0,4,0xaaaaaaaa,28,0x3fffffff,0xaaaaaaaf,0xaaaaaaaf,0xaaaaaaaf,1,1,1
0,4,0xaaaaaaaa,29,0xc0000000,0xaaaaaaa0,0xaaaaaaa0,0xaaaaaaa0,1,1,1
0,4,0xaaaaaaaa,30,0x20202020,0xaaaaaaa0,0xaaaaaaa0,0xaaaaaaa0,1,1,1
0,4,0xaaaaaaaa,31,0xa5a5a5a5,0xaaaaaaa5,0xaaaaaaa5,0xaaaaaaa5,1,1,1
0,4,0x12345678,0,0x00000000,0x12345670,0x12345670,0x12345670,1,1,1
0,4,0x12345678,1,0xffffffff,0x1234567f,0x1234567f,0x1234567f,1,1,1
0,4,0x12345678,2,0xaaaaaaaa,0x1234567a,0x1234567a,0x1234567a,1,1,1
0,4,0x12345678,3,0x55555555,0x12345675,0x12345675,0x12345675,1,1,1
0,4,0x12345678,4,0x80000000,0x12345670,0x12345670,0x12345670,1,1,1
0,4,0x12345678,5,0x7fffffff,0x1234567f,0x1234567f,0x1234567f,1,1,1
0,4,0x12345678,6,0x00000001,0x12345671,0x12345671,0x12345671,1,1,1
0,4,0x12345678,7,0xfffffffe,0x1234567e,0x1234567e,0x1234567e,1,1,1
0,4,0x12345678,8,0xdeadbeef,0x1234567f,0x1234567f,0x1234567f,1,1,1
0,4,0x12345678,9,0xcafebabe,0x1234567e,0x1234567e,0x1234567e,1,1,1
0,4,0x12345678,10,0x12345678,0x12345678,0x12345678,0x12345678,1,1,1
0,4,0x12345678,11,0x87654321,0x12345671,0x12345671,0x12345671,1,1,1
0,4,0x12345678,12,0x000000ff,0x1234567f,0x1234567f,0x1234567f,1,1,1
0,4,0x12345678,13,0xff000000,0x12345670,0x12345670,0x12345670,1,1,1
0,4,0x12345678,14,0x0f0f0f0f,0x1234567f,0x1234567f,0x1234567f,1,1,1
0,4,0x12345678,15,0xf0f0f0f0,0x12345670,0x12345670,0x12345670,1,1,1
0,4,0x12345678,16,0x00ff00ff,0x1234567f,0x1234567f,0x1234567f,1,1,1
0,4,0x12345678,17,0xff00ff00,0x12345670,0x12345670,0x12345670,1,1,1
0,4,0x12345678,18,0x33333333,0x12345673,0x12345673,0x12345673,1,1,1
0,4,0x12345678,19,0xcccccccc,0x1234567c,0x1234567c,0x1234567c,1,1,1
0,4,0x12345678,20,0x00000100,0x12345670,0x12345670,0x12345670,1,1,1
0,4,0x12345678,21,0x00000400,0x12345670,0x12345670,0x12345670,1,1,1
0,4,0x12345678,22,0x40000000,0x12345670,0x12345670,0x12345670,1,1,1
0,4,0x12345678,23,0x20000000,0x12345670,0x12345670,0x12345670,1,1,1
0,4,0x12345678,24,0x01234567,0x12345677,0x12345677,0x12345677,1,1,1
0,4,0x12345678,25,0x89abcdef,0x1234567f,0x1234567f,0x1234567f,1,1,1
0,4,0x12345678,26,0xfedcba98,0x12345678,0x12345678,0x12345678,1,1,1
0,4,0x12345678,27,0x76543210,0x12345670,0x12345670,0x12345670,1,1,1
0,4,0x12345678,28,0x3fffffff,0x1234567f,0x1234567f,0x1234567f,1,1,1
0,4,0x12345678,29,0xc0000000,0x12345670,0x12345670,0x12345670,1,1,1
0,4,0x12345678,30,0x20202020,0x12345670,0x12345670,0x12345670,1,1,1
0,4,0x12345678,31,0xa5a5a5a5,0x12345675,0x12345675,0x12345675,1,1,1
0,7,0x00000000,0,0x00000000,0x00000000,0x00000000,0x00000000,1,1,1
0,7,0x00000000,1,0xffffffff,0x0000007f,0x0000007f,0x0000007f,1,1,1
0,7,0x00000000,2,0xaaaaaaaa,0x0000002a,0x0000002a,0x0000002a,1,1,1
0,7,0x00000000,3,0x55555555,0x00000055,0x00000055,0x00000055,1,1,1
0,7,0x00000000,4,0x80000000,0x00000000,0x00000000,0x00000000,1,1,1
0,7,0x00000000,5,0x7fffffff,0x0000007f,0x0000007f,0x0000007f,1,1,1
0,7,0x00000000,6,0x00000001,0x00000001,0x00000001,0x00000001,1,1,1
0,7,0x00000000,7,0xfffffffe,0x0000007e,0x0000007e,0x0000007e,1,1,1
0,7,0x00000000,8,0xdeadbeef,0x0000006f,0x0000006f,0x0000006f,1,1,1
0,7,0x00000000,9,0xcafebabe,0x0000003e,0x0000003e,0x0000003e,1,1,1
0,7,0x00000000,10,0x12345678,0x00000078,0x00000078,0x00000078,1,1,1
0,7,0x00000000,11,0x87654321,0x00000021,0x00000021,0x00000021,1,1,1
0,7,0x00000000,12,0x000000ff,0x0000007f,0x0000007f,0x0000007f,1,1,1
0,7,0x00000000,13,0xff000000,0x00000000,0x00000000,0x00000000,1,1,1
0,7,0x00000000,14,0x0f0f0f0f,0x0000000f,0x0000000f,0x0000000f,1,1,1
0,7,0x00000000,15,0xf0f0f0f0,0x00000070,0x00000070,0x00000070,1,1,1
0,7,0x00000000,16,0x00ff00ff,0x0000007f,0x0000007f,0x0000007f,1,1,1
0,7,0x00000000,17,0xff00ff00,0x00000000,0x00000000,0x00000000,1,1,1
0,7,0x00000000,18,0x33333333,0x00000033,0x00000033,0x00000033,1,1,1
0,7,0x00000000,19,0xcccccccc,0x0000004c,0x0000004c,0x0000004c,1,1,1
0,7,0x00000000,20,0x00000100,0x00000000,0x00000000,0x00000000,1,1,1
0,7,0x00000000,21,0x00000400,0x00000000,0x00000000,0x00000000,1,1,1
0,7,0x00000000,22,0x40000000,0x00000000,0x00000000,0x00000000,1,1,1
0,7,0x00000000,23,0x20000000,0x00000000,0x00000000,0x00000000,1,1,1
0,7,0x00000000,24,0x01234567,0x00000067,0x00000067,0x00000067,1,1,1
0,7,0x00000000,25,0x89abcdef,0x0000006f,0x0000006f,0x0000006f,1,1,1
0,7,0x00000000,26,0xfedcba98,0x00000018,0x00000018,0x00000018,1,1,1
0,7,0x00000000,27,0x76543210,0x00000010,0x00000010,0x00000010,1,1,1
0,7,0x00000000,28,0x3fffffff,0x0000007f,0x0000007f,0x0000007f,1,1,1
0,7,0x00000000,29,0xc0000000,0x00000000,0x00000000,0x00000000,1,1,1
0,7,0x00000000,30,0x20202020,0x00000020,0x00000020,0x00000020,1,1,1
0,7,0x00000000,31,0xa5a5a5a5,0x00000025,0x00000025,0x00000025,1,1,1
0,7,0xffffffff,0,0x00000000,0xffffff80,0xffffff80,0xffffff80,1,1,1
0,7,0xffffffff,1,0xffffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,7,0xffffffff,2,0xaaaaaaaa,0xffffffaa,0xffffffaa,0xffffffaa,1,1,1
0,7,0xffffffff,3,0x55555555,0xffffffd5,0xffffffd5,0xffffffd5,1,1,1
0,7,0xffffffff,4,0x80000000,0xffffff80,0xffffff80,0xffffff80,1,1,1
0,7,0xffffffff,5,0x7fffffff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,7,0xffffffff,6,0x00000001,0xffffff81,0xffffff81,0xffffff81,1,1,1
0,7,0xffffffff,7,0xfffffffe,0xfffffffe,0xfffffffe,0xfffffffe,1,1,1
0,7,0xffffffff,8,0xdeadbeef,0xffffffef,0xffffffef,0xffffffef,1,1,1
0,7,0xffffffff,9,0xcafebabe,0xffffffbe,0xffffffbe,0xffffffbe,1,1,1
0,7,0xffffffff,10,0x12345678,0xfffffff8,0xfffffff8,0xfffffff8,1,1,1
0,7,0xffffffff,11,0x87654321,0xffffffa1,0xffffffa1,0xffffffa1,1,1,1
0,7,0xffffffff,12,0x000000ff,0xffffffff,0xffffffff,0xffffffff,1,1,1
0,7,0xffffffff,13,0xff000000,0xffffff80,0xffffff80,0xffffff80,1,1,1
